"A_YEAR","B_COUNTRY","N_REGION_ISO","Q176","Q158","Q159","Q163","Q71","Q72","Q73","Q59","Q60","Q61","Q262","Q275","Q207","Q171","Q63","Q58","Q62","Q161","regions","Tech_convenience","Tech_future","Tech_impact","Tech_moral","Government","Political_party","Parliament","Neighborhood","Acquaintance","Stranger","Other_Nationality","Family","Other_Religion","Moral_uncertainty","Age","Education","Social_media_usage","Religious_service"
2017,840,840043,9,9,9,9,1,3,3,2,2,2,71,7,2,3,2,1,2,2,"South",9,9,9,9,4,2,2,3,3,3,3,4,3,2,71,7,2,3
2017,840,840003,9,8,8,9,4,3,3,2,2,3,46,6,5,3,2,1,2,3,"West",8,8,9,8,1,2,2,3,3,2,3,4,3,2,46,6,5,3
2017,840,840013,2,9,9,9,3,3,3,2,2,2,45,7,1,2,2,1,2,4,"Midwest",9,9,9,7,2,2,2,3,3,3,3,4,3,9,45,7,1,2
2017,840,840017,4,9,8,9,2,3,3,2,2,3,48,6,5,3,3,1,3,6,"South",9,8,9,5,3,2,2,3,3,2,2,4,2,7,48,6,5,3
2017,840,840032,4,10,9,9,4,3,3,2,1,2,69,7,3,7,2,1,2,3,"Northeast",10,9,9,8,1,2,2,3,4,3,3,4,3,7,69,7,3,7
2017,840,840023,6,10,8,9,3,2,3,1,1,2,66,5,5,2,2,1,1,1,"Midwest",10,8,9,10,2,3,2,4,4,3,3,4,4,5,66,5,5,2
2017,840,840005,8,9,3,9,4,3,3,2,2,3,65,7,2,7,2,2,2,1,"West",9,3,9,10,1,2,2,3,3,2,3,3,3,3,65,7,2,7
2017,840,840022,10,7,6,9,4,4,4,2,1,2,73,4,1,7,1,2,1,1,"Midwest",7,6,9,10,1,1,1,3,4,3,4,3,4,1,73,4,1,7
2017,840,840039,3,9,9,9,3,3,3,2,2,3,61,4,2,7,2,2,2,2,"Northeast",9,9,9,9,2,2,2,3,3,2,3,3,3,8,61,4,2,7
2017,840,840008,5,7,7,9,3,3,3,2,2,3,62,5,5,7,2,1,2,1,"South",7,7,9,10,2,2,2,3,3,2,3,4,3,6,62,5,5,7
2017,840,840035,10,5,5,9,2,3,3,2,1,4,62,3,5,7,3,1,3,1,"Midwest",5,5,9,10,3,2,2,3,4,1,2,4,2,1,62,3,5,7
2017,840,840046,3,9,9,9,3,3,4,2,2,2,46,7,1,5,2,3,2,2,"South",9,9,9,9,2,2,1,3,3,3,3,2,3,8,46,7,1,5
2017,840,840039,5,9,9,9,2,3,2,2,2,3,55,4,5,2,2,1,2,1,"Northeast",9,9,9,10,3,2,3,3,3,2,3,4,3,6,55,4,5,2
2017,840,840035,5,8,4,9,2,3,3,2,2,3,66,5,5,6,2,1,2,1,"Midwest",8,4,9,10,3,2,2,3,3,2,3,4,3,6,66,5,5,6
2017,840,840025,8,9,9,9,3,2,3,2,2,2,65,6,1,7,2,2,2,2,"Midwest",9,9,9,9,2,3,2,3,3,3,3,3,3,3,65,6,1,7
2017,840,840022,3,8,6,9,3,3,3,3,2,3,55,6,1,6,3,2,3,5,"Midwest",8,6,9,6,2,2,2,2,3,2,2,3,2,8,55,6,1,6
2017,840,840005,5,9,9,9,3,2,3,2,2,2,40,7,1,2,2,1,2,1,"West",9,9,9,10,2,3,2,3,3,3,3,4,3,6,40,7,1,2
2017,840,840021,9,9,9,9,4,3,4,2,2,4,67,8,5,7,2,1,2,1,"Northeast",9,9,9,10,1,2,1,3,3,1,3,4,3,2,67,8,5,7
2017,840,840027,9,10,10,9,3,3,4,2,2,2,51,5,4,7,2,1,2,1,"Midwest",10,10,9,10,2,2,1,3,3,3,3,4,3,2,51,5,4,7
2017,840,840021,8,9,8,9,4,3,3,1,1,2,22,8,5,4,2,1,2,1,"Northeast",9,8,9,10,1,2,2,4,4,3,3,4,3,3,22,8,5,4
2017,840,840043,6,6,5,9,4,4,3,2,2,3,42,6,1,2,2,1,3,4,"South",6,5,9,7,1,1,2,3,3,2,3,4,2,5,42,6,1,2
2017,840,840012,8,3,7,9,3,3,3,2,1,2,34,6,1,7,2,1,2,3,"West",3,7,9,8,2,2,2,3,4,3,3,4,3,3,34,6,1,7
2017,840,840016,10,10,9,9,3,4,3,3,2,4,71,4,5,7,4,2,4,1,"Midwest",10,9,9,10,2,1,2,2,3,1,1,3,1,1,71,4,5,7
2017,840,840048,3,10,10,9,1,3,3,1,1,2,80,4,1,2,1,1,1,1,"South",10,10,9,10,4,2,2,4,4,3,4,4,4,8,80,4,1,2
2017,840,840022,6,7,6,9,3,4,3,2,1,2,23,6,1,4,2,1,2,6,"Midwest",7,6,9,5,2,1,2,3,4,3,3,4,3,5,23,6,1,4
2017,840,840025,7,8,8,9,2,3,4,2,2,2,45,8,5,6,2,2,2,5,"Midwest",8,8,9,6,3,2,1,3,3,3,3,3,3,4,45,8,5,6
2017,840,840032,8,10,5,9,3,3,3,2,1,3,64,4,1,2,2,1,2,5,"Northeast",10,5,9,6,2,2,2,3,4,2,3,4,3,3,64,4,1,2
2017,840,840036,9,9,9,9,2,3,2,2,1,2,72,6,4,1,2,1,1,2,"South",9,9,9,9,3,2,3,3,4,3,3,4,4,2,72,6,4,1
2017,840,840049,9,8,8,9,3,3,3,2,2,3,72,5,1,2,2,2,2,3,"Midwest",8,8,9,8,2,2,2,3,3,2,3,3,3,2,72,5,1,2
2017,840,840013,3,9,6,9,2,3,3,2,1,2,64,6,5,2,2,1,2,6,"Midwest",9,6,9,5,3,2,2,3,4,3,3,4,3,8,64,6,5,2
2017,840,840025,8,8,8,9,3,3,4,1,1,2,49,7,1,1,2,1,2,5,"Midwest",8,8,9,6,2,2,1,4,4,3,3,4,3,3,49,7,1,1
2017,840,840020,5,8,8,9,3,3,3,2,1,3,24,7,4,1,3,1,3,2,"South",8,8,9,9,2,2,2,3,4,2,2,4,2,6,24,7,4,1
2017,840,840046,10,8,5,9,4,3,3,2,2,3,63,6,5,7,3,2,3,1,"South",8,5,9,10,1,2,2,3,3,2,2,3,2,1,63,6,5,7
2017,840,840005,3,7,8,9,3,2,3,2,1,2,24,6,1,7,2,1,2,1,"West",7,8,9,10,2,3,2,3,4,3,3,4,3,8,24,6,1,7
2017,840,840006,8,2,10,9,2,3,3,2,1,2,43,8,1,4,2,1,2,3,"West",2,10,9,8,3,2,2,3,4,3,3,4,3,3,43,8,1,4
2017,840,840031,7,9,9,9,1,3,2,1,1,2,62,4,5,7,1,1,1,2,"West",9,9,9,9,4,2,3,4,4,3,4,4,4,4,62,4,5,7
2017,840,840044,7,9,8,9,3,3,3,2,1,3,36,7,5,7,2,1,2,1,"West",9,8,9,10,2,2,2,3,4,2,3,4,3,4,36,7,5,7
2017,840,840036,6,10,10,9,2,2,3,2,2,3,28,7,4,2,3,1,2,5,"South",10,10,9,6,3,3,2,3,3,2,2,4,3,5,28,7,4,2
2017,840,840006,10,7,8,9,4,3,4,2,2,3,36,5,4,7,2,2,2,1,"West",7,8,9,10,1,2,1,3,3,2,3,3,3,1,36,5,4,7
2017,840,840043,4,9,9,9,3,3,3,2,1,2,28,5,2,4,2,1,2,4,"South",9,9,9,7,2,2,2,3,4,3,3,4,3,7,28,5,2,4
2017,840,840005,10,10,10,9,2,2,2,3,2,4,24,4,5,6,2,3,3,1,"West",10,10,9,10,3,3,3,2,3,1,3,2,2,1,24,4,5,6
2017,840,840031,4,10,10,9,3,4,4,2,2,3,59,6,5,6,1,1,2,1,"West",10,10,9,10,2,1,1,3,3,2,4,4,3,7,59,6,5,6
2017,840,840021,1,1,10,9,4,3,2,3,3,3,66,2,1,2,3,3,3,7,"Northeast",1,10,9,4,1,2,3,2,2,2,2,2,2,10,66,2,1,2
2017,840,840005,9,7,7,9,4,3,3,1,1,2,69,4,1,3,2,1,2,1,"West",7,7,9,10,1,2,2,4,4,3,3,4,3,2,69,4,1,3
2017,840,840009,4,10,8,9,4,3,3,3,2,3,38,7,5,3,2,1,2,1,"South",10,8,9,10,1,2,2,2,3,2,3,4,3,7,38,7,5,3
2017,840,840046,9,9,9,10,2,4,3,2,1,2,58,6,5,7,2,1,2,9,"South",9,9,10,2,3,1,2,3,4,3,3,4,3,2,58,6,5,7
2017,840,840013,3,10,10,10,2,3,3,2,2,3,55,6,3,3,2,2,2,1,"Midwest",10,10,10,10,3,2,2,3,3,2,3,3,3,8,55,6,3,3
2017,840,840021,5,9,9,10,3,3,3,2,2,2,68,8,4,7,2,1,2,1,"Northeast",9,9,10,10,2,2,2,3,3,3,3,4,3,6,68,8,4,7
2017,840,840046,3,9,9,10,4,4,4,2,2,2,18,3,1,7,2,3,2,1,"South",9,9,10,10,1,1,1,3,3,3,3,2,3,8,18,3,1,7
2017,840,840006,1,7,5,10,4,4,4,2,3,3,36,4,1,7,1,4,1,1,"West",7,5,10,10,1,1,1,3,2,2,4,1,4,10,36,4,1,7
2017,840,840012,1,10,10,10,2,3,3,3,2,4,26,6,1,4,3,1,3,10,"West",10,10,10,1,3,2,2,2,3,1,2,4,2,10,26,6,1,4
2017,840,840032,5,10,7,10,4,4,4,1,1,2,22,6,1,6,1,2,1,1,"Northeast",10,7,10,10,1,1,1,4,4,3,4,3,4,6,22,6,1,6
2017,840,840018,6,8,9,10,3,3,3,2,1,2,28,6,1,3,2,1,2,1,"South",8,9,10,10,2,2,2,3,4,3,3,4,3,5,28,6,1,3
2017,840,840006,10,10,10,10,2,3,2,2,1,2,39,6,5,1,1,1,1,1,"West",10,10,10,10,3,2,3,3,4,3,4,4,4,1,39,6,5,1
2017,840,840044,10,9,9,10,4,4,3,1,1,2,43,7,1,2,2,1,2,1,"West",9,9,10,10,1,1,2,4,4,3,3,4,3,1,43,7,1,2
2017,840,840014,9,10,10,10,4,3,4,2,1,2,72,7,1,7,2,1,3,1,"Midwest",10,10,10,10,1,2,1,3,4,3,3,4,2,2,72,7,1,7
2017,840,840003,5,9,6,10,3,3,3,2,2,3,66,8,4,7,2,1,2,6,"West",9,6,10,5,2,2,2,3,3,2,3,4,3,6,66,8,4,7
2017,840,840022,5,10,10,10,3,3,3,1,1,2,34,5,1,7,2,2,2,1,"Midwest",10,10,10,10,2,2,2,4,4,3,3,3,3,6,34,5,1,7
2017,840,840048,4,10,10,10,2,3,4,2,2,2,85,6,5,1,2,1,2,6,"South",10,10,10,5,3,2,1,3,3,3,3,4,3,7,85,6,5,1
2017,840,840017,10,9,9,10,4,3,3,2,2,2,58,8,1,7,2,2,2,1,"South",9,9,10,10,1,2,2,3,3,3,3,3,3,1,58,8,1,7
2017,840,840037,3,10,10,10,3,3,2,2,1,2,52,6,5,4,1,1,1,1,"West",10,10,10,10,2,2,3,3,4,3,4,4,4,8,52,6,5,4
2017,840,840041,9,8,8,10,3,3,3,2,1,2,66,8,5,5,1,1,1,2,"Midwest",8,8,10,9,2,2,2,3,4,3,4,4,4,2,66,8,5,5
2017,840,840047,8,9,9,10,3,4,3,2,2,3,68,7,5,5,2,1,2,1,"West",9,9,10,10,2,1,2,3,3,2,3,4,3,3,68,7,5,5
2017,840,840009,9,10,10,10,4,3,3,2,1,3,36,6,1,2,2,1,2,1,"South",10,10,10,10,1,2,2,3,4,2,3,4,3,2,36,6,1,2
2017,840,840009,10,8,8,10,3,3,3,3,3,2,68,6,4,2,2,2,2,1,"South",8,8,10,10,2,2,2,2,2,3,3,3,3,1,68,6,4,2
2017,840,840010,9,8,10,10,2,3,4,2,2,3,65,4,1,7,2,1,2,5,"South",8,10,10,6,3,2,1,3,3,2,3,4,3,2,65,4,1,7
2017,840,840019,8,10,10,10,4,3,3,2,2,3,78,7,5,7,2,1,2,10,"Northeast",10,10,10,1,1,2,2,3,3,2,3,4,3,3,78,7,5,7
2017,840,840047,9,9,6,10,4,4,4,2,1,3,34,6,1,7,2,1,2,1,"West",9,6,10,10,1,1,1,3,4,2,3,4,3,2,34,6,1,7
2017,840,840005,10,10,8,10,4,4,4,2,2,2,33,8,4,7,2,1,2,1,"West",10,8,10,10,1,1,1,3,3,3,3,4,3,1,33,8,4,7
2017,840,840014,5,10,4,10,2,3,2,2,1,2,67,7,5,2,2,1,2,4,"Midwest",10,4,10,7,3,2,3,3,4,3,3,4,3,6,67,7,5,2
2017,840,840032,6,10,10,10,3,4,4,2,1,3,36,4,5,7,3,2,3,1,"Northeast",10,10,10,10,2,1,1,3,4,2,2,3,2,5,36,4,5,7
2017,840,840025,1,10,7,10,2,3,2,2,1,2,65,6,5,2,2,1,2,3,"Midwest",10,7,10,8,3,2,3,3,4,3,3,4,3,10,65,6,5,2
2017,840,840025,10,10,10,10,3,3,3,2,2,2,29,6,1,7,2,2,2,1,"Midwest",10,10,10,10,2,2,2,3,3,3,3,3,3,1,29,6,1,7
2017,840,840030,10,10,10,10,1,3,4,1,1,2,84,6,5,2,2,1,1,5,"Northeast",10,10,10,6,4,2,1,4,4,3,3,4,4,1,84,6,5,2
2017,840,840035,3,7,7,10,4,2,2,2,1,3,29,7,1,4,2,1,2,1,"Midwest",7,7,10,10,1,3,3,3,4,2,3,4,3,8,29,7,1,4
2017,840,840041,9,10,10,10,3,4,3,2,2,2,60,6,1,7,2,1,2,1,"Midwest",10,10,10,10,2,1,2,3,3,3,3,4,3,2,60,6,1,7
2017,840,840032,5,10,10,10,3,2,2,3,3,2,80,5,5,7,3,1,3,1,"Northeast",10,10,10,10,2,3,3,2,2,3,2,4,2,6,80,5,5,7
2017,840,840035,5,10,8,10,4,4,4,2,1,3,25,6,1,3,2,1,2,4,"Midwest",10,8,10,7,1,1,1,3,4,2,3,4,3,6,25,6,1,3
2017,840,840017,10,8,7,10,4,4,4,2,1,3,29,6,2,4,2,1,3,1,"South",8,7,10,10,1,1,1,3,4,2,3,4,2,1,29,6,2,4
2017,840,840022,10,10,10,10,4,3,3,2,2,3,71,7,5,7,2,1,2,1,"Midwest",10,10,10,10,1,2,2,3,3,2,3,4,3,1,71,7,5,7
2017,840,840038,10,10,10,10,4,4,3,2,1,2,28,6,2,1,1,1,1,1,"Northeast",10,10,10,10,1,1,2,3,4,3,4,4,4,1,28,6,2,1
2017,840,840005,5,10,5,10,3,3,3,2,2,2,29,7,3,7,2,1,2,1,"West",10,5,10,10,2,2,2,3,3,3,3,4,3,6,29,7,3,7
2017,840,840032,9,7,8,10,4,3,4,3,2,4,56,8,5,4,2,2,2,1,"Northeast",7,8,10,10,1,2,1,2,3,1,3,3,3,2,56,8,5,4
2017,840,840022,10,7,6,10,4,4,4,2,1,2,53,7,2,7,2,1,2,1,"Midwest",7,6,10,10,1,1,1,3,4,3,3,4,3,1,53,7,2,7
2017,840,840009,9,10,10,10,2,4,3,1,1,1,81,7,5,7,1,1,1,4,"South",10,10,10,7,3,1,2,4,4,4,4,4,4,2,81,7,5,7
2017,840,840043,5,9,9,10,2,3,3,1,1,2,28,8,2,3,3,1,2,2,"South",9,9,10,9,3,2,2,4,4,3,2,4,3,6,28,8,2,3
2017,840,840017,5,10,10,10,3,3,3,3,2,4,23,6,1,5,3,2,3,1,"South",10,10,10,10,2,2,2,2,3,1,2,3,2,6,23,6,1,5
2017,840,840042,9,10,10,10,3,3,3,2,1,2,35,8,1,7,2,2,2,1,"South",10,10,10,10,2,2,2,3,4,3,3,3,3,2,35,8,1,7
2017,840,840017,5,10,10,10,2,3,3,2,1,2,49,7,3,7,2,1,2,1,"South",10,10,10,10,3,2,2,3,4,3,3,4,3,6,49,7,3,7
2017,840,840032,10,10,10,10,4,1,1,1,1,3,40,6,1,6,3,1,3,1,"Northeast",10,10,10,10,1,4,4,4,4,2,2,4,2,1,40,6,1,6
2017,840,840014,1,10,10,10,4,4,4,2,2,2,53,5,5,6,2,1,2,1,"Midwest",10,10,10,10,1,1,1,3,3,3,3,4,3,10,53,5,5,6
2017,840,840032,5,10,4,10,4,3,3,2,1,2,73,7,1,7,2,2,2,1,"Northeast",10,4,10,10,1,2,2,3,4,3,3,3,3,6,73,7,1,7
2017,840,840049,9,10,10,10,4,3,4,2,2,3,41,4,1,7,2,1,2,1,"Midwest",10,10,10,10,1,2,1,3,3,2,3,4,3,2,41,4,1,7
2017,840,840009,8,10,10,10,3,3,4,2,2,2,47,6,1,6,2,1,2,1,"South",10,10,10,10,2,2,1,3,3,3,3,4,3,3,47,6,1,6
2017,840,840010,1,9,10,10,1,1,1,3,1,4,31,3,1,1,2,3,2,1,"South",9,10,10,10,4,4,4,2,4,1,3,2,3,10,31,3,1,1
2017,840,840006,4,8,8,10,3,3,3,2,1,2,58,4,2,3,2,1,2,3,"West",8,8,10,8,2,2,2,3,4,3,3,4,3,7,58,4,2,3
2017,840,840047,8,1,1,10,3,3,3,2,2,2,63,6,1,5,2,1,2,1,"West",1,1,10,10,2,2,2,3,3,3,3,4,3,3,63,6,1,5
2017,840,840001,10,10,1,10,1,3,3,1,2,3,61,4,5,2,3,1,3,10,"South",10,1,10,1,4,2,2,4,3,2,2,4,2,1,61,4,5,2
2017,840,840036,1,10,10,10,2,2,2,2,2,3,31,4,1,4,3,2,3,5,"South",10,10,10,6,3,3,3,3,3,2,2,3,2,10,31,4,1,4
2017,840,840022,9,8,7,10,3,3,3,2,1,2,49,6,5,5,2,1,2,7,"Midwest",8,7,10,4,2,2,2,3,4,3,3,4,3,2,49,6,5,5
2017,840,840033,4,10,10,10,3,3,3,2,1,2,29,7,1,5,2,1,2,1,"South",10,10,10,10,2,2,2,3,4,3,3,4,3,7,29,7,1,5
2017,840,840009,10,10,5,10,4,4,4,2,2,3,45,6,5,7,3,1,3,1,"South",10,5,10,10,1,1,1,3,3,2,2,4,2,1,45,6,5,7
2017,840,840005,10,10,10,10,4,3,4,3,2,3,29,6,1,7,2,1,2,1,"West",10,10,10,10,1,2,1,2,3,2,3,4,3,1,29,6,1,7
2017,840,840043,7,10,10,10,3,3,2,3,2,3,31,6,1,7,3,1,3,1,"South",10,10,10,10,2,2,3,2,3,2,2,4,2,4,31,6,1,7
2017,840,840033,10,10,8,10,4,4,4,2,1,2,33,6,5,5,2,1,2,2,"South",10,8,10,9,1,1,1,3,4,3,3,4,3,1,33,6,5,5
2017,840,840035,10,10,10,10,4,2,3,2,2,2,32,6,5,7,2,1,2,1,"Midwest",10,10,10,10,1,3,2,3,3,3,3,4,3,1,32,6,5,7
2017,840,840010,9,8,7,10,3,4,4,2,2,3,63,8,5,6,2,1,2,1,"South",8,7,10,10,2,1,1,3,3,2,3,4,3,2,63,8,5,6
2017,840,840025,6,8,6,10,3,4,3,2,2,2,51,6,2,2,2,2,2,1,"Midwest",8,6,10,10,2,1,2,3,3,3,3,3,3,5,51,6,2,2
2017,840,840012,5,10,10,10,4,3,3,2,2,2,28,7,4,5,2,2,2,3,"West",10,10,10,8,1,2,2,3,3,3,3,3,3,6,28,7,4,5
2017,840,840032,6,10,10,10,4,3,3,2,1,2,26,6,1,7,2,2,2,1,"Northeast",10,10,10,10,1,2,2,3,4,3,3,3,3,5,26,6,1,7
2017,840,840037,5,10,10,10,4,3,3,2,1,2,29,8,1,7,1,1,1,1,"West",10,10,10,10,1,2,2,3,4,3,4,4,4,6,29,8,1,7
2017,840,840027,8,8,7,10,4,4,4,2,1,3,35,6,1,3,2,1,2,3,"Midwest",8,7,10,8,1,1,1,3,4,2,3,4,3,3,35,6,1,3
2017,840,840038,5,1,1,10,4,3,3,1,1,3,66,6,1,2,1,1,1,3,"Northeast",1,1,10,8,1,2,2,4,4,2,4,4,4,6,66,6,1,2
2017,840,840005,8,2,4,10,2,3,3,1,2,2,67,7,2,2,2,1,2,7,"West",2,4,10,4,3,2,2,4,3,3,3,4,3,3,67,7,2,2
2017,840,840001,10,1,1,10,3,3,3,2,2,2,48,3,5,2,2,2,2,3,"South",1,1,10,8,2,2,2,3,3,3,3,3,3,1,48,3,5,2
2017,840,840032,4,10,10,10,4,4,4,3,2,4,34,5,5,2,2,2,2,1,"Northeast",10,10,10,10,1,1,1,2,3,1,3,3,3,7,34,5,5,2
2017,840,840010,8,1,1,10,4,3,4,1,1,2,47,6,1,2,1,1,1,1,"South",1,1,10,10,1,2,1,4,4,3,4,4,4,3,47,6,1,2
2017,840,840028,5,10,9,10,4,3,3,2,2,3,32,6,5,7,2,1,2,1,"West",10,9,10,10,1,2,2,3,3,2,3,4,3,6,32,6,5,7
2017,840,840047,7,10,10,10,3,4,4,2,2,2,21,4,5,7,2,3,2,1,"West",10,10,10,10,2,1,1,3,3,3,3,2,3,4,21,4,5,7
2017,840,840005,9,10,8,10,3,3,3,3,2,3,34,7,1,7,3,1,3,1,"West",10,8,10,10,2,2,2,2,3,2,2,4,2,2,34,7,1,7
2017,840,840003,10,10,7,10,3,4,3,1,1,2,67,5,1,2,1,1,1,1,"West",10,7,10,10,2,1,2,4,4,3,4,4,4,1,67,5,1,2
2017,840,840038,4,6,3,10,2,3,4,2,1,2,29,6,5,7,2,1,2,1,"Northeast",6,3,10,10,3,2,1,3,4,3,3,4,3,7,29,6,5,7
2017,840,840009,1,10,10,10,4,4,4,2,2,4,23,7,1,7,2,1,2,10,"South",10,10,10,1,1,1,1,3,3,1,3,4,3,10,23,7,1,7
2017,840,840038,4,9,10,10,3,3,3,2,1,4,68,3,1,2,1,1,1,1,"Northeast",9,10,10,10,2,2,2,3,4,1,4,4,4,7,68,3,1,2
2017,840,840046,4,10,10,10,2,3,3,1,1,2,63,6,1,3,2,1,2,1,"South",10,10,10,10,3,2,2,4,4,3,3,4,3,7,63,6,1,3
2017,840,840021,5,8,8,10,2,3,3,1,1,2,38,4,5,7,2,1,2,2,"Northeast",8,8,10,9,3,2,2,4,4,3,3,4,3,6,38,4,5,7
2017,840,840021,4,10,10,10,3,3,3,2,1,2,37,6,5,7,2,1,2,1,"Northeast",10,10,10,10,2,2,2,3,4,3,3,4,3,7,37,6,5,7
2017,840,840005,9,3,4,10,2,3,3,2,2,3,52,4,5,7,2,2,2,6,"West",3,4,10,5,3,2,2,3,3,2,3,3,3,2,52,4,5,7
2017,840,840013,10,10,10,10,4,3,4,2,1,2,35,8,1,7,2,1,2,1,"Midwest",10,10,10,10,1,2,1,3,4,3,3,4,3,1,35,8,1,7
2017,840,840009,3,10,10,10,4,4,3,1,2,2,28,6,3,6,2,1,2,2,"South",10,10,10,9,1,1,2,4,3,3,3,4,3,8,28,6,3,6
2017,840,840043,1,10,10,10,1,1,1,1,1,4,26,7,1,1,1,1,1,10,"South",10,10,10,1,4,4,4,4,4,1,4,4,4,10,26,7,1,1
2017,840,840047,8,9,9,10,3,3,3,2,2,3,50,3,5,7,3,2,3,2,"West",9,9,10,9,2,2,2,3,3,2,2,3,2,3,50,3,5,7
2017,840,840025,2,9,8,10,4,3,3,1,1,2,35,6,3,2,2,1,2,3,"Midwest",9,8,10,8,1,2,2,4,4,3,3,4,3,9,35,6,3,2
2017,840,840010,10,10,10,10,1,2,2,2,1,2,46,5,1,5,2,1,2,1,"South",10,10,10,10,4,3,3,3,4,3,3,4,3,1,46,5,1,5
2017,840,840022,8,10,10,10,3,3,4,2,2,3,59,7,5,7,2,2,2,1,"Midwest",10,10,10,10,2,2,1,3,3,2,3,3,3,3,59,7,5,7
2017,840,840025,3,8,8,10,2,3,3,2,1,2,54,6,1,2,2,1,2,6,"Midwest",8,8,10,5,3,2,2,3,4,3,3,4,3,8,54,6,1,2
2017,840,840043,5,7,7,10,3,3,3,3,2,3,31,6,1,2,1,2,3,4,"South",7,7,10,7,2,2,2,2,3,2,4,3,2,6,31,6,1,2
2017,840,840048,5,1,1,10,1,2,2,1,1,2,59,3,5,6,2,1,2,10,"South",1,1,10,1,4,3,3,4,4,3,3,4,3,6,59,3,5,6
2017,840,840033,9,9,9,10,4,3,3,2,2,2,35,8,4,7,2,2,3,2,"South",9,9,10,9,1,2,2,3,3,3,3,3,2,2,35,8,4,7
2017,840,840009,10,10,10,10,4,3,3,2,2,3,58,5,5,7,2,1,2,1,"South",10,10,10,10,1,2,2,3,3,2,3,4,3,1,58,5,5,7
2017,840,840047,2,10,10,10,4,3,3,2,2,3,28,6,1,2,2,1,2,3,"West",10,10,10,8,1,2,2,3,3,2,3,4,3,9,28,6,1,2
2017,840,840005,8,2,3,10,4,4,4,2,2,3,70,8,5,7,2,4,2,1,"West",2,3,10,10,1,1,1,3,3,2,3,1,3,3,70,8,5,7
2017,840,840047,3,8,8,10,3,3,2,2,2,2,58,4,1,7,2,1,2,1,"West",8,8,10,10,2,2,3,3,3,3,3,4,3,8,58,4,1,7
2017,840,840006,1,10,10,10,3,3,3,2,2,3,28,4,1,7,2,1,2,1,"West",10,10,10,10,2,2,2,3,3,2,3,4,3,10,28,4,1,7
2017,840,840005,6,10,10,10,3,3,2,1,1,2,43,6,1,7,2,1,2,2,"West",10,10,10,9,2,2,3,4,4,3,3,4,3,5,43,6,1,7
2017,840,840005,10,6,3,10,4,3,4,2,2,2,50,4,5,7,2,1,2,1,"West",6,3,10,10,1,2,1,3,3,3,3,4,3,1,50,4,5,7
2017,840,840012,7,10,8,10,2,3,2,2,1,2,28,5,1,5,2,2,2,5,"West",10,8,10,6,3,2,3,3,4,3,3,3,3,4,28,5,1,5
2017,840,840008,6,10,10,10,3,3,3,2,2,2,28,7,2,2,2,1,2,1,"South",10,10,10,10,2,2,2,3,3,3,3,4,3,5,28,7,2,2
2017,840,840023,6,9,9,10,3,3,3,3,2,3,35,5,4,7,2,2,2,5,"Midwest",9,9,10,6,2,2,2,2,3,2,3,3,3,5,35,5,4,7
2017,840,840023,8,10,10,10,3,3,3,2,2,3,35,6,2,7,2,1,2,3,"Midwest",10,10,10,8,2,2,2,3,3,2,3,4,3,3,35,6,2,7
2017,840,840022,10,10,10,10,4,4,4,2,2,3,32,6,4,7,2,1,2,1,"Midwest",10,10,10,10,1,1,1,3,3,2,3,4,3,1,32,6,4,7
2017,840,840022,9,10,10,10,3,4,3,2,2,3,30,7,1,3,2,2,2,2,"Midwest",10,10,10,9,2,1,2,3,3,2,3,3,3,2,30,7,1,3
2017,840,840033,1,10,10,10,4,2,3,2,2,2,21,6,1,6,2,1,2,1,"South",10,10,10,10,1,3,2,3,3,3,3,4,3,10,21,6,1,6
2017,840,840023,3,10,10,10,2,3,3,1,1,2,46,5,1,3,2,1,2,8,"Midwest",10,10,10,3,3,2,2,4,4,3,3,4,3,8,46,5,1,3
2017,840,840046,5,10,8,10,3,3,3,2,1,2,27,7,2,1,2,1,2,2,"South",10,8,10,9,2,2,2,3,4,3,3,4,3,6,27,7,2,1
2017,840,840012,9,8,8,10,4,3,4,3,2,3,22,5,1,4,2,3,2,1,"West",8,8,10,10,1,2,1,2,3,2,3,2,3,2,22,5,1,4
2017,840,840006,9,10,10,10,4,4,4,3,2,3,28,4,1,7,2,1,2,1,"West",10,10,10,10,1,1,1,2,3,2,3,4,3,2,28,4,1,7
2017,840,840027,8,7,7,10,4,2,3,2,1,1,27,6,1,7,1,1,1,3,"Midwest",7,7,10,8,1,3,2,3,4,4,4,4,4,3,27,6,1,7
2017,840,840009,10,10,10,10,4,3,3,2,1,2,61,7,1,4,2,1,2,1,"South",10,10,10,10,1,2,2,3,4,3,3,4,3,1,61,7,1,4
2017,840,840043,8,10,10,10,3,4,3,3,2,2,30,7,4,7,2,1,2,1,"South",10,10,10,10,2,1,2,2,3,3,3,4,3,3,30,7,4,7
2017,840,840017,2,10,10,10,4,3,3,1,2,2,30,8,1,7,1,1,1,2,"South",10,10,10,9,1,2,2,4,3,3,4,4,4,9,30,8,1,7
2017,840,840009,3,10,7,10,3,3,3,2,2,3,30,7,1,3,2,1,2,5,"South",10,7,10,6,2,2,2,3,3,2,3,4,3,8,30,7,1,3
2017,840,840009,6,8,6,10,2,3,2,2,2,3,27,5,5,7,2,2,2,9,"South",8,6,10,2,3,2,3,3,3,2,3,3,3,5,27,5,5,7
